1,"ïΩê¨22îNçëê®í≤ç∏Å@è¨ínàÊèWåvÅ@Åiëçñ±è»ìùåvã«Åj","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1657,"25206","060006","3","","","","é†âÍåß","ëêí√és","ïΩà‰","ÇUíöñ⁄",307,4,7,13,26,19,12,19,17,15,11,22,25,40,32,13,13,8,8,3,-,-,-,24,206,77,32,11,14539,47.8583061889,2,144,2,2,3,14,8,7,10,8,7,3,11,9,20,19,7,4,5,4,1,-,-,-,7,97,40,14,5,6961,48.8402777778,1,163,2,5,10,12,11,5,9,9,8,8,11,16,20,13,6,9,3,4,2,-,-,-,17,109,37,18,6,7578,46.9907975460,1
1658,"25206","0660","2","","","","é†âÍåß","ëêí√és","êÏå¥í¨","",38,1,4,2,2,2,3,3,4,2,2,1,3,2,4,2,-,1,-,-,-,-,-,7,24,7,1,-,1472,39.2368421053,-,15,-,-,-,1,-,2,2,3,1,-,1,1,1,2,1,-,-,-,-,-,-,-,-,12,3,-,-,662,44.6333333333,-,23,1,4,2,1,2,1,1,1,1,2,-,2,1,2,1,-,1,-,-,-,-,-,7,12,4,1,-,810,35.7173913043,-
1659,"25206","0700","2","","","","é†âÍåß","ëêí√és","êÏå¥","",1220,52,76,59,66,54,67,77,106,92,67,68,95,116,96,51,42,20,9,7,-,-,-,187,808,225,78,16,51431,42.6565573770,1,595,25,40,31,30,26,29,42,41,45,37,34,44,54,51,30,23,9,3,1,-,-,-,96,382,117,36,4,25134,42.7420168067,1,625,27,36,28,36,28,38,35,65,47,30,34,51,62,45,21,19,11,6,6,-,-,-,91,426,108,42,12,26297,42.5752000000,-
1660,"25206","070001","3","","","","é†âÍåß","ëêí√és","êÏå¥","ÇPíöñ⁄",430,18,27,19,22,24,18,24,35,33,31,26,32,46,32,21,11,4,5,2,-,-,-,64,291,75,22,7,18264,42.9744186047,-,214,6,14,10,10,11,8,14,15,18,16,15,16,20,18,13,8,-,2,-,-,-,-,30,143,41,10,2,9251,43.7289719626,-,216,12,13,9,12,13,10,10,20,15,15,11,16,26,14,8,3,4,3,2,-,-,-,34,148,34,12,5,9013,42.2268518519,-
1661,"25206","070002","3","","","","é†âÍåß","ëêí√és","êÏå¥","ÇQíöñ⁄",479,19,24,22,18,17,37,34,43,31,16,24,40,54,50,18,17,10,2,3,-,-,-,65,314,100,32,5,20968,44.2745302714,1,231,10,13,10,9,10,17,19,16,15,8,10,17,27,24,12,9,5,-,-,-,-,-,33,148,50,14,-,10016,43.8593073593,1,248,9,11,12,9,7,20,15,27,16,8,14,23,27,26,6,8,5,2,3,-,-,-,32,166,50,18,5,10952,44.6612903226,-
1662,"25206","070003","3","","","","é†âÍåß","ëêí√és","êÏå¥","ÇRíöñ⁄",214,6,19,18,18,12,9,10,20,22,16,14,10,9,5,8,10,5,1,2,-,-,-,43,140,31,18,3,8130,38.4906542056,-,110,3,12,11,11,5,4,5,6,10,11,8,5,4,3,2,5,4,-,1,-,-,-,26,69,15,10,1,4037,37.2000000000,-,104,3,7,7,7,7,5,5,14,12,5,6,5,5,2,6,5,1,1,1,-,-,-,17,71,16,8,2,4093,39.8557692308,-
1663,"25206","070004","3","","","","é†âÍåß","ëêí√és","êÏå¥","ÇSíöñ⁄",97,9,6,-,8,1,3,9,8,6,4,4,13,7,9,4,4,1,1,-,-,-,-,15,63,19,6,1,4069,42.4484536082,-,40,6,1,-,-,-,-,4,4,2,2,1,6,3,6,3,1,-,1,-,-,-,-,7,22,11,2,1,1830,46.2500000000,-,57,3,5,-,8,1,3,5,4,4,2,3,7,4,3,1,3,1,-,-,-,-,-,8,41,8,4,-,2239,39.7807017544,-
1664,"25206","0710","2","","","","é†âÍåß","ëêí√és","ãÓà‰ëÚí¨","",869,36,47,44,29,41,65,71,63,40,37,40,83,122,64,24,26,17,14,5,1,-,-,127,591,151,63,20,37689,43.8705408516,13,430,22,28,19,19,18,34,32,35,19,21,12,36,57,41,15,11,7,3,1,-,-,-,69,283,78,22,4,18051,42.4790697674,6,439,14,19,25,10,23,31,39,28,21,16,28,47,65,23,9,15,10,11,4,1,-,-,58,308,73,41,16,19638,45.2334851936,7
1665,"25206","0720","2","","","","é†âÍåß","ëêí√és","êVì∞í¨","",209,7,7,19,15,7,9,10,16,11,16,7,17,20,20,11,8,4,3,-,2,-,-,33,128,48,17,5,9148,44.2703349282,2,109,5,3,11,7,6,5,6,7,5,11,2,10,7,14,4,4,1,-,-,1,-,-,19,66,24,6,1,4523,41.9954128440,2,100,2,4,8,8,1,4,4,9,6,5,5,7,13,6,7,4,3,3,-,1,-,-,14,62,24,11,4,4625,46.7500000000,-
1666,"25206","0730","2","","","","é†âÍåß","ëêí√és","èWí¨","",355,20,26,27,17,14,20,29,22,23,18,21,24,20,14,11,15,15,11,6,2,-,-,73,208,74,49,19,14750,42.0492957746,-,170,11,13,10,8,4,10,17,11,10,9,11,12,12,7,4,7,10,3,1,-,-,-,34,104,32,21,4,6966,41.4764705882,-,185,9,13,17,9,10,10,12,11,13,9,10,12,8,7,7,8,5,8,5,2,-,-,39,104,42,28,15,7784,42.5756756757,-
1667,"25206","0740","2","","","","é†âÍåß","ëêí√és","â∫ä}í¨","",3207,172,157,162,163,163,148,232,238,194,180,193,242,274,190,173,143,94,61,17,4,1,6,491,2027,683,320,83,138586,43.7945954389,19,1557,93,81,84,75,83,77,114,122,86,77,88,122,149,94,88,60,37,20,2,-,-,5,258,993,301,119,22,65304,42.5773195876,7,1650,79,76,78,88,80,71,118,116,108,103,105,120,125,96,85,83,57,41,15,4,1,1,233,1034,382,201,61,73282,44.9402668284,12
1668,"25206","0750","2","","","","é†âÍåß","ëêí√és","ï–â™í¨","",629,18,14,25,47,43,35,39,21,25,46,45,68,74,32,32,33,19,11,2,-,-,-,57,443,129,65,13,28852,46.3696343402,1,313,11,8,14,21,23,17,22,13,10,20,26,29,41,18,12,19,5,3,1,-,-,-,33,222,58,28,4,13965,45.1166134185,-,316,7,6,11,26,20,18,17,8,15,26,19,39,33,14,20,14,14,8,1,-,-,-,24,221,71,37,9,14887,47.6107594937,1
1669,"25206","0760","2","","","","é†âÍåß","ëêí√és","â∫éõí¨","",373,13,14,24,22,20,14,24,18,27,26,16,29,35,21,26,17,13,9,4,1,-,-,51,231,91,44,14,16887,45.7734584450,-,184,7,8,11,17,9,8,11,9,13,9,9,14,18,10,15,9,2,3,2,-,-,-,26,117,41,16,5,7974,43.8369565217,-,189,6,6,13,5,11,6,13,9,14,17,7,15,17,11,11,8,11,6,2,1,-,-,25,114,50,28,9,8913,47.6587301587,-
1670,"25206","0770","2","","","","é†âÍåß","ëêí√és","â∫ï®í¨","",581,12,17,39,43,23,24,20,34,31,38,35,46,53,47,30,42,24,15,8,-,-,-,68,347,166,89,23,27730,48.2280550775,1,283,5,8,18,18,15,17,8,19,15,19,17,21,27,23,15,20,12,4,2,-,-,-,31,176,76,38,6,13243,47.2950530035,-,298,7,9,21,25,8,7,12,15,16,19,18,25,26,24,15,22,12,11,6,-,-,-,37,171,90,51,17,14487,49.1140939597,1
1671,"25206","0780","2","","","","é†âÍåß","ëêí√és","à∞âYí¨","",708,36,53,49,38,32,23,53,61,60,43,33,45,65,42,26,15,19,7,3,1,-,4,138,453,113,45,11,28220,40.5852272727,-,348,17,27,23,19,14,11,25,34,25,25,18,23,31,25,14,5,7,1,-,-,-,4,67,225,52,13,1,13589,40.0029069767,-,360,19,26,26,19,18,12,28,27,35,18,15,22,34,17,12,10,12,6,3,1,-,-,71,228,61,32,10,14631,41.1416666667,-
1672,"25206","0790","2","","","","é†âÍåß","ëêí√és","í∑ë©í¨","",168,10,10,11,6,8,11,13,17,9,6,7,14,15,7,7,7,5,3,2,-,-,-,31,106,31,17,5,6950,41.8690476190,-,79,3,5,3,4,4,6,5,9,5,3,3,7,7,5,2,4,3,-,1,-,-,-,11,53,15,8,1,3329,42.6392405063,-,89,7,5,8,2,4,5,8,8,4,3,4,7,8,2,5,3,2,3,1,-,-,-,20,53,16,9,4,3621,41.1853932584,-
1673,"25206","0800","2","","","","é†âÍåß","ëêí√és","è„éõí¨","",254,13,8,15,20,9,16,17,19,16,17,17,18,21,6,14,10,9,7,2,-,-,-,36,170,48,28,9,10873,43.3070866142,4,118,6,6,8,10,1,7,7,8,10,7,8,8,14,3,5,5,5,-,-,-,-,-,20,80,18,10,-,4880,41.8559322034,2,136,7,2,7,10,8,9,10,11,6,10,9,10,7,3,9,5,4,7,2,-,-,-,16,90,30,18,9,5993,44.5661764706,2
1674,"25206","0810","2","","","","é†âÍåß","ëêí√és","åäë∫í¨","",440,23,13,13,12,22,28,37,31,18,14,23,48,55,42,23,16,7,9,5,1,-,-,49,288,103,38,15,20444,46.9636363636,4,217,14,3,5,6,12,15,20,18,9,6,11,22,26,22,12,9,2,3,2,-,-,-,22,145,50,16,5,9945,46.3294930876,1,223,9,10,8,6,10,13,17,13,9,8,12,26,29,20,11,7,5,6,3,1,-,-,27,143,53,22,10,10499,47.5807174888,3
1675,"25206","0820","2","","","","é†âÍåß","ëêí√és","ñkëÂäûí¨","",291,10,8,16,25,15,13,11,11,27,31,13,20,14,17,26,18,11,3,1,1,-,-,34,180,77,34,5,13177,45.7817869416,-,144,6,5,9,11,6,8,5,4,14,14,7,10,10,6,12,9,6,2,-,-,-,-,20,89,35,17,2,6458,45.3472222222,-,147,4,3,7,14,9,5,6,7,13,17,6,10,4,11,14,9,5,1,1,1,-,-,14,91,42,17,3,6719,46.2074829932,-
1676,"25206","0830","2","","","","é†âÍåß","ëêí√és","éuìﬂí¨","",855,28,35,33,50,54,50,67,50,42,51,53,82,75,56,48,30,28,13,8,1,1,-,96,574,185,81,23,38198,45.1760233918,3,398,11,15,16,26,21,26,35,26,21,23,24,42,36,27,23,15,7,4,-,-,-,-,42,280,76,26,4,17378,44.1633165829,1,457,17,20,17,24,33,24,32,24,21,28,29,40,39,29,25,15,21,9,8,1,1,-,54,294,109,55,19,20820,46.0579868709,2
1677,"25206","0840","2","","","","é†âÍåß","ëêí√és","éuìﬂíÜí¨","",747,35,31,39,42,46,40,46,43,38,42,44,57,71,47,40,35,25,18,6,2,-,-,105,469,173,86,26,33170,44.9042838019,-,350,15,14,17,23,28,19,27,19,17,15,23,23,35,22,18,12,12,9,1,1,-,-,46,229,75,35,11,15121,43.7028571429,-,397,20,17,22,19,18,21,19,24,21,27,21,34,36,25,22,23,13,9,5,1,-,-,59,240,98,51,15,18049,45.9634760705,-
1678,"25206","0850","2","","","","é†âÍåß","ëêí√és","","",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1679,"25207","","1","","","","é†âÍåß","éÁéRés","","",76560,4514,4515,4139,3682,3722,4473,5784,6865,5382,4583,4113,4585,5407,4158,3063,2538,1808,936,432,105,20,1736,13168,48596,13060,5839,1493,3021097,40.8760424463,601,37659,2324,2279,2106,1850,1827,2136,2848,3401,2714,2268,2015,2209,2607,2095,1560,1134,809,294,114,13,1,1055,6709,23875,6020,2365,422,1448016,40.0589553054,294,38901,2190,2236,2033,1832,1895,2337,2936,3464,2668,2315,2098,2376,2800,2063,1503,1404,999,642,318,92,19,681,6459,24721,7040,3474,1071,1573081,41.6585818943,307
1680,"25207","0011","2","","","","é†âÍåß","éÁéRés","ç°èh","",2939,216,237,183,134,87,149,233,298,263,178,130,110,192,163,125,103,62,30,14,2,-,30,636,1774,499,211,46,112188,39.0658301822,6,1448,102,107,110,70,36,74,110,142,131,93,69,48,86,80,68,48,32,15,2,-,-,25,319,859,245,97,17,54491,38.7930428672,5,1491,114,130,73,64,51,75,123,156,132,85,61,62,106,83,57,55,30,15,12,2,-,5,317,915,254,114,29,57697,39.3270524899,1
1681,"25207","001101","3","","","","é†âÍåß","éÁéRés","ç°èh","ÇPíöñ⁄",515,34,26,25,24,7,21,45,47,47,32,26,17,36,36,34,34,11,3,4,-,-,6,85,302,122,52,7,21911,43.5471512770,4,252,20,9,16,12,2,7,22,24,20,18,15,6,18,14,16,19,7,1,-,-,-,6,45,144,57,27,1,10466,43.0447154472,4,263,14,17,9,12,5,14,23,23,27,14,11,11,18,22,18,15,4,2,4,-,-,-,40,158,65,25,6,11445,44.0171102662,-
1682,"25207","001102","3","","","","é†âÍåß","éÁéRés","ç°èh","ÇQíöñ⁄",1094,81,119,75,54,38,41,79,131,116,63,52,30,60,47,35,34,25,10,3,1,-,-,275,664,155,73,14,39600,36.6974405850,2,531,37,58,46,28,14,21,39,60,59,30,27,15,24,24,18,16,10,4,1,-,-,-,141,317,73,31,5,18841,35.9821092279,1,563,44,61,29,26,24,20,40,71,57,33,25,15,36,23,17,18,15,6,2,1,-,-,134,347,82,42,9,20759,37.3721136767,1
1683,"25207","001103","3","","","","é†âÍåß","éÁéRés","ç°èh","ÇRíöñ⁄",429,22,29,22,14,9,31,28,44,26,21,12,25,37,30,20,18,14,13,3,-,-,11,73,247,98,48,16,18119,43.8468899522,-,208,8,12,11,4,4,20,15,16,14,12,5,9,18,16,11,8,7,8,-,-,-,10,31,117,50,23,8,8772,44.8030303030,-,221,14,17,11,10,5,11,13,28,12,9,7,16,19,14,9,10,7,5,3,-,-,1,42,130,48,25,8,9347,42.9863636364,-
1684,"25207","001104","3","","","","é†âÍåß","éÁéRés","ç°èh","ÇSíöñ⁄",901,79,63,61,42,33,56,81,76,74,62,40,38,59,50,36,17,12,4,4,1,-,13,203,561,124,38,9,32558,37.1644144144,-,457,37,28,37,26,16,26,34,42,38,33,22,18,26,26,23,5,8,2,1,-,-,9,102,281,65,16,3,16412,37.1339285714,-,444,42,35,24,16,17,30,47,34,36,29,18,20,33,24,13,12,4,2,3,1,-,4,101,280,59,22,6,16146,37.1954545455,-
1685,"25207","0012","2","","","","é†âÍåß","éÁéRés","ç°èhí¨","",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1686,"25207","0021","2","","","","é†âÍåß","éÁéRés","éÁéR","",5764,310,325,396,347,251,284,369,494,506,420,340,288,288,288,260,243,155,64,32,5,4,95,1031,3587,1051,503,105,228661,40.8353325101,34,2808,169,172,209,169,104,136,173,225,244,208,186,145,132,132,127,103,78,23,14,-,-,59,550,1722,477,218,37,108532,39.9805383776,19,2956,141,153,187,178,147,148,196,269,262,212,154,143,156,156,133,140,77,41,18,5,4,36,481,1865,574,285,68,120129,41.6400684932,15
1687,"25207","002101","3","","","","é†âÍåß","éÁéRés","éÁéR","ÇPíöñ⁄",1042,42,52,68,63,64,46,47,84,102,86,87,57,41,47,47,61,28,2,3,2,1,12,162,677,191,97,8,42554,41.8145631068,2,493,26,24,38,27,28,21,21,37,51,38,47,30,17,19,21,26,11,1,2,-,-,8,88,317,80,40,3,19496,40.6979381443,1,549,16,28,30,36,36,25,26,47,51,48,40,27,24,28,26,35,17,1,1,2,1,4,74,360,111,57,5,23058,42.8082568807,1
1688,"25207","002102","3","","","","é†âÍåß","éÁéRés","éÁéR","ÇQíöñ⁄",1177,53,56,97,70,52,43,51,93,102,104,56,74,65,62,58,65,42,20,10,-,-,4,206,710,257,137,30,50014,43.1376811594,6,544,24,25,43,29,17,20,21,41,43,53,34,37,34,24,32,27,24,10,4,-,-,2,92,329,121,65,14,23799,44.4095940959,2,633,29,31,54,41,35,23,30,52,59,51,22,37,31,38,26,38,18,10,6,-,-,2,114,381,136,72,16,26215,42.0451664025,4
1689,"25207","002103","3","","","","é†âÍåß","éÁéRés","éÁéR","ÇRíöñ⁄",892,45,44,52,66,39,49,75,75,66,57,54,56,55,47,48,31,16,5,8,-,-,4,141,592,155,60,13,35797,40.8119369369,11,448,26,23,30,40,22,23,34,34,34,28,32,27,22,27,20,14,8,-,2,-,-,2,79,296,71,24,2,17174,39.0067264574,8,444,19,21,22,26,17,26,41,41,32,29,22,29,33,20,28,17,8,5,6,-,-,2,62,296,84,36,11,18623,42.6334841629,3
1690,"25207","002104","3","","","","é†âÍåß","éÁéRés","éÁéR","ÇSíöñ⁄",907,71,55,68,40,30,60,84,82,97,53,41,28,28,28,25,27,28,16,5,1,2,38,194,543,132,79,24,32210,37.5655926352,3,444,33,30,44,24,11,30,32,40,47,26,22,14,11,18,10,7,13,6,2,-,-,24,107,257,56,28,8,14834,35.8190476190,2,463,38,25,24,16,19,30,52,42,50,27,19,14,17,10,15,20,15,10,3,1,2,14,87,286,76,51,16,17376,39.1993318486,1
1691,"25207","002105","3","","","","é†âÍåß","éÁéRés","éÁéR","ÇTíöñ⁄",435,28,26,29,30,26,28,19,32,25,38,48,24,32,12,11,8,9,1,-,-,-,9,83,302,41,18,1,15948,37.9366197183,-,219,18,17,16,14,11,18,7,13,14,17,24,11,15,6,6,3,3,1,-,-,-,5,51,144,19,7,1,7600,36.0140186916,-,216,10,9,13,16,15,10,12,19,11,21,24,13,17,6,5,5,6,-,-,-,-,4,32,158,22,11,-,8348,39.8773584906,-
1692,"25207","002106","3","","","","é†âÍåß","éÁéRés","éÁéR","ÇUíöñ⁄",1311,71,92,82,78,40,58,93,128,114,82,54,49,67,92,71,51,32,20,6,2,1,28,245,763,275,112,29,52138,41.1375681995,12,660,42,53,38,35,15,24,58,60,55,46,27,26,33,38,38,26,19,5,4,-,-,18,133,379,130,54,9,25629,40.4205607477,6,651,29,39,44,43,25,34,35,68,59,36,27,23,34,54,33,25,13,15,2,2,1,10,112,384,145,58,20,26509,41.8556942278,6
1693,"25207","0022","2","","","","é†âÍåß","éÁéRés","éÁéRí¨","",222,10,4,7,-,51,33,31,18,17,8,4,7,9,4,-,-,-,-,-,-,-,19,21,178,4,-,-,6348,31.7709359606,2,79,6,1,5,-,2,11,11,7,7,5,4,3,8,4,-,-,-,-,-,-,-,5,12,58,4,-,-,2712,37.1486486486,1,143,4,3,2,-,49,22,20,11,10,3,-,4,1,-,-,-,-,-,-,-,-,14,9,120,-,-,-,3636,28.6860465116,1
1694,"25207","0031","2","","","","é†âÍåß","éÁéRés","â∫îVãΩÅ@Å@","",1908,145,123,92,86,88,126,159,201,119,109,102,96,126,112,76,57,39,17,10,1,-,24,360,1212,312,124,28,73232,39.3704883227,22,965,71,77,48,45,44,54,80,102,67,53,51,50,58,59,40,26,17,5,2,-,-,16,196,604,149,50,7,35923,38.3535300316,13,943,74,46,44,41,44,72,79,99,52,56,51,46,68,53,36,31,22,12,8,1,-,8,164,608,163,74,21,37309,40.4026737968,9
1695,"25207","003101","3","","","","é†âÍåß","éÁéRés","â∫îVãΩÅ@Å@","ÇPíöñ⁄",702,54,51,39,38,36,25,55,78,45,45,33,31,37,50,29,21,16,4,3,1,-,11,144,423,124,45,8,26568,38.9486251809,11,360,26,32,19,21,17,10,28,43,20,21,20,18,11,28,16,11,5,3,2,-,-,9,77,209,65,21,5,13278,38.3290598291,6,342,28,19,20,17,19,15,27,35,25,24,13,13,26,22,13,10,11,1,1,1,-,2,67,214,59,24,3,13290,39.5882352941,5
1696,"25207","003102","3","","","","é†âÍåß","éÁéRés","â∫îVãΩ","ÇQíöñ⁄",599,34,24,13,24,34,55,41,50,28,25,50,39,48,41,29,23,19,12,5,-,-,5,71,394,129,59,17,25967,44.2154882155,5,287,14,14,3,9,17,29,22,25,18,9,24,21,24,20,17,8,9,2,-,-,-,2,31,198,56,19,2,12264,43.5315789474,3,312,20,10,10,15,17,26,19,25,10,16,26,18,24,21,12,15,10,10,5,-,-,3,40,196,73,40,15,13703,44.8462783172,2
1697,"25207","003103","3","","","","é†âÍåß","éÁéRés","â∫îVãΩ","ÇRíöñ⁄",607,57,48,40,24,18,46,63,73,46,39,19,26,41,21,18,13,4,1,2,-,-,8,145,395,59,20,3,20697,35.0525876461,6,318,31,31,26,15,10,15,30,34,29,23,7,11,23,11,7,7,3,-,-,-,-,5,88,197,28,10,-,10381,33.6661341853,4,289,26,17,14,9,8,31,33,39,17,16,12,15,18,10,11,6,1,1,2,-,-,3,57,198,31,10,3,10316,36.5699300699,2
1698,"25207","0032","2","","","","é†âÍåß","éÁéRés","â∫îVãΩí¨","",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1699,"25207","0041","2","","","","é†âÍåß","éÁéRés","ãgêgí¨","",466,14,29,25,53,36,22,24,32,32,50,59,34,26,6,9,12,3,-,-,-,-,-,68,368,30,15,-,17300,37.6244635193,1,222,8,13,10,27,18,11,12,12,14,20,29,15,19,1,4,6,3,-,-,-,-,-,31,177,14,9,-,8343,38.0810810811,-,244,6,16,15,26,18,11,12,20,18,30,30,19,7,5,5,6,-,-,-,-,-,-,37,191,16,6,-,8957,37.2090163934,1
1700,"25207","004108","3","","","","é†âÍåß","éÁéRés","ãgêgí¨","",447,14,28,24,53,35,21,24,28,31,50,57,33,26,4,6,11,2,-,-,-,-,-,66,358,23,13,-,16381,37.1465324385,1,214,8,13,10,27,18,11,12,9,13,20,28,15,19,-,3,6,2,-,-,-,-,-,31,172,11,8,-,7916,37.4906542056,-,233,6,15,14,26,17,10,12,19,18,30,29,18,7,4,3,5,-,-,-,-,-,-,35,186,12,5,-,8465,36.8304721030,1
1701,"25207","004109","3","","","","é†âÍåß","éÁéRés","ãgêgí¨","",19,-,1,1,-,1,1,-,4,1,-,2,1,-,2,3,1,1,-,-,-,-,-,2,10,7,2,-,919,48.8684210526,-,8,-,-,-,-,-,-,-,3,1,-,1,-,-,1,1,-,1,-,-,-,-,-,-,5,3,1,-,427,53.8750000000,-,11,-,1,1,-,1,1,-,1,-,-,1,1,-,1,2,1,-,-,-,-,-,-,2,5,4,1,-,492,45.2272727273,-
1702,"25207","0042","2","","","","é†âÍåß","éÁéRés","ãgêg","",4836,274,310,278,237,196,260,359,472,411,326,250,249,320,267,208,171,110,59,17,2,-,60,862,3080,834,359,78,191777,40.6543132328,56,2414,133,147,137,113,98,130,190,243,211,172,127,129,149,135,103,76,53,21,7,-,-,40,417,1562,395,157,28,94838,40.4486099410,30,2422,141,163,141,124,98,130,169,229,200,154,123,120,171,132,105,95,57,38,10,2,-,20,445,1518,439,202,50,96939,40.8576186511,26
1703,"25207","004201","3","","","","é†âÍåß","éÁéRés","ãgêg","ÇPíöñ⁄",757,45,47,37,28,33,50,68,85,52,55,33,24,47,33,36,31,24,12,2,-,-,15,129,475,138,69,14,29808,40.6725067385,13,394,22,25,18,14,15,21,45,47,26,29,24,8,21,15,19,16,12,3,1,-,-,13,65,250,66,32,4,15114,40.1692913386,9,363,23,22,19,14,18,29,23,38,26,26,9,16,26,18,17,15,12,9,1,-,-,2,64,225,72,37,10,14694,41.2036011080,4
1704,"25207","004202","3","","","","é†âÍåß","éÁéRés","ãgêg","ÇQíöñ⁄",603,23,37,34,31,20,38,37,46,65,34,32,29,40,33,25,37,22,14,4,-,-,2,94,372,135,77,18,25997,43.7562396007,2,290,9,21,16,13,10,20,19,21,34,20,13,18,18,14,15,15,8,3,2,-,-,1,46,186,57,28,5,12177,42.6349480969,2,313,14,16,18,18,10,18,18,25,31,14,19,11,22,19,10,22,14,11,2,-,-,1,48,186,78,49,13,13820,44.7948717949,-
1705,"25207","004203","3","","","","é†âÍåß","éÁéRés","ãgêg","ÇRíöñ⁄",1297,72,81,75,70,52,70,97,141,103,101,66,62,65,70,55,46,17,11,2,1,-,40,228,827,202,77,14,49027,39.5031821798,21,662,36,30,40,31,29,40,49,73,59,50,40,33,33,31,28,22,7,5,1,-,-,25,106,437,94,35,6,25026,39.7872841444,13,635,36,51,35,39,23,30,48,68,44,51,26,29,32,39,27,24,10,6,1,1,-,15,122,390,108,42,8,24001,39.2112903226,8
1706,"25207","004204","3","","","","é†âÍåß","éÁéRés","ãgêg","ÇSíöñ⁄",589,48,63,53,31,18,16,44,83,68,42,36,28,20,16,9,8,4,1,1,-,-,-,164,386,39,14,2,19376,33.3964346350,5,301,24,30,28,15,8,6,21,40,38,22,20,19,7,10,3,5,3,1,1,-,-,-,82,196,23,10,2,10202,34.3936877076,2,288,24,33,25,16,10,10,23,43,30,20,16,9,13,6,6,3,1,-,-,-,-,-,82,190,16,4,-,9174,32.3541666667,3
1707,"25207","004205","3","","","","é†âÍåß","éÁéRés","ãgêg","ÇTíöñ⁄",826,46,45,43,39,44,39,60,57,72,57,50,40,75,52,42,21,26,13,5,-,-,-,134,533,159,65,18,34668,42.4709443099,1,400,24,22,17,19,21,19,31,31,31,33,18,22,35,28,20,10,11,7,1,-,-,-,63,260,77,29,8,16743,42.3575000000,-,426,22,23,26,20,23,20,29,26,41,24,32,18,40,24,22,11,15,6,4,-,-,-,71,273,82,36,10,17925,42.5774647887,1
1708,"25207","004206","3","","","","é†âÍåß","éÁéRés","ãgêg","ÇUíöñ⁄",484,29,30,22,24,15,30,34,45,33,22,21,38,43,37,26,16,9,6,1,-,-,3,81,305,95,32,7,20122,42.3336798337,13,231,13,15,9,15,7,15,16,20,16,13,6,16,21,23,11,4,7,2,1,-,-,1,37,145,48,14,3,9596,42.2217391304,4,253,16,15,13,9,8,15,18,25,17,9,15,22,22,14,15,12,2,4,-,-,-,2,44,160,47,18,4,10526,42.4362549801,9
1709,"25207","004207","3","","","","é†âÍåß","éÁéRés","ãgêg","ÇVíöñ⁄",280,11,7,14,14,14,17,19,15,18,15,12,28,30,26,15,12,8,2,2,1,-,-,32,182,66,25,5,12779,46.1392857143,1,136,5,4,9,6,8,9,9,11,7,5,6,13,14,14,7,4,5,-,-,-,-,-,18,88,30,9,-,5980,44.4705882353,-,144,6,3,5,8,6,8,10,4,11,10,6,15,16,12,8,8,3,2,2,1,-,-,14,94,36,16,5,6799,47.7152777778,1
1710,"25207","0050","2","","","","é†âÍåß","éÁéRés","â™í¨","",1202,67,64,52,68,74,75,84,110,62,79,75,90,74,78,47,51,20,14,7,-,-,11,183,791,217,92,21,48740,41.4235936188,12,565,39,31,21,32,35,38,33,58,29,30,38,39,37,39,18,28,9,3,2,-,-,6,91,369,99,42,5,22464,40.6860465116,5,637,28,33,31,36,39,37,51,52,33,49,37,51,37,39,29,23,11,11,5,-,-,5,92,422,118,50,16,26276,42.0759493671,7
1711,"25207","0060","2","","","","é†âÍåß","éÁéRés","óßì¸í¨","",955,59,73,61,45,31,51,86,107,81,44,39,50,70,52,35,16,14,10,2,-,-,29,193,604,129,42,12,34965,38.2591792657,13,490,27,35,29,22,19,32,43,49,47,23,20,25,32,29,20,7,7,3,1,-,-,20,91,312,67,18,4,17800,38.3723404255,5,465,32,38,32,23,12,19,43,58,34,21,19,25,38,23,15,9,7,7,1,-,-,9,102,292,62,24,8,17165,38.1425438596,8
